talk_page_id	talk_revision_id	talk_page_title	article_page_id	article_revision_id	rating	is_training	num_inlinks	num_views
9795160	578583128	Second_Nigerian_Republic	9794378	751054625	Top	0	63	177.82142857142858
9808315	635127569	First_Nigerian_Republic	9795560	756701646	Top	1	50	325.14285714285717
9811977	743114890	French_Congo	333517	756908584	Top	0	327	109.21428571428571
9841045	504818429	Culture_of_Niger	605189	754416791	Top	1	69	36.964285714285715
9849529	735143171	Isaac_Leeser	5541243	712529411	Top	1	41	14.214285714285714
9854739	496533248	Bight_of_Benin	596197	766055865	Top	1	107	117.14285714285714
9875676	768024749	Secondary_school	554992	768797285	Top	1	7701	2594.214285714286
9876534	504496058	List_of_universities_in_Morocco	1768099	768201516	Top	1	126	67.35714285714286
9914926	721463176	Kingdom_of_Rwanda	1811631	764668849	Top	1	334	88.46428571428571
9938750	499794924	Kingdom_of_Loango	2412666	747596675	Top	0	161	48.142857142857146
9949923	753614588	Government_of_New_Zealand	8899161	763911293	Top	0	406	131.64285714285714
9959131	710488335	It_Takes_a_Nation_of_Millions_to_Hold_Us_Back	15871078	764502192	Top	0	121	370.5
9959325	675200822	Outline_of_economics	19280607	756007856	Top	1	316	149.57142857142858
9964394	675200910	Outline_of_finance	6473868	762809602	Top	1	234	151.78571428571428
9967201	754733084	List_of_territories_of_the_Democratic_Republic_of_the_Congo	6819478	754733081	Top	0	4	6.481481481481482
9995503	335330970	Index_of_Tanzania-related_articles	7652746	766723902	Top	1	84	17.642857142857142
10008632	706060735	Neuroanatomy	337196	766083379	Top	1	733	180.5
10015733	680799391	Provable_security	1182348	735878874	Top	1	39	33.92857142857143
10061808	658008728	List_of_U.S._Highways_in_Indiana	10061800	763052352	Top	1	221	5.821428571428571
10065769	623261101	Shrine	465979	765332467	Top	1	2216	488.25
10208515	707035804	Italian_colonization_of_Libya	5171136	752094574	Top	1	87	114.32142857142857
10233334	495829679	Alur_people	2887139	737907914	Top	1	146	29.321428571428573
10238948	768739610	Yamal_Peninsula	2346741	767032221	Top	1	87	168.53571428571428
10264151	402905607	Shkhara	3351181	757228732	Top	1	32	75.17857142857143
10274815	569614807	Kaabu	5595869	717866801	Top	1	180	55.392857142857146
10277062	307015972	Jordan–Syria_relations	7591218	741670535	Top	1	60	26.678571428571427
10286618	745326362	Ministry_of_Civil_Aviation_(India)	10257026	766315418	Top	1	390	274.75
10320795	747959689	Volleyball	32558	763154351	Top	0	12473	6422.392857142857
10384308	607511730	Heresy_in_Christianity	9425435	763264484	Top	0	102	240.39285714285714
10387508	698647827	Ministry_of_Communications_and_Information_Technology_(India)	10387486	757840958	Top	1	391	405.5357142857143
10404672	504152770	Mossi_Kingdoms	5821009	764092306	Top	1	121	78.46428571428571
10410894	690839343	Courts_of_Scotland	1651295	763906565	Top	1	463	85.39285714285714
10437547	711383676	Ministry_of_Commerce_and_Industry_(India)	10437543	736918973	Top	1	567	330.67857142857144
10455740	613035107	Rabbi_Ishmael	1863187	765351580	Top	1	139	41.642857142857146
10456404	612889797	Ministry_of_Health_and_Family_Welfare	10456263	766184131	Top	1	306	265.5
10461340	735470905	Departments_of_Burkina_Faso	1995443	735477999	Top	1	2622	30.75
10461350	499971330	Regions_of_Burkina_Faso	2900754	686892568	Top	1	2341	33.714285714285715
10479496	760451814	Giovanni_de'_Marignolli	3121172	760041070	Top	1	70	22.857142857142858
10481417	499971467	Provinces_of_Burkina_Faso	673434	687272113	Top	1	2639	28.357142857142858
10505785	572313347	Solomon_Luria	1258707	720512090	Top	1	59	19.392857142857142
10512606	745754840	Azriel_Hildesheimer	213629	749249476	Top	0	48	19.5
10545037	421229534	List_of_Heroes_of_the_Russian_Federation	2810342	613964375	Top	1	32	18.607142857142858
10545191	478850789	Ministry_of_Foreign_Affairs_(Russia)	4432213	765799967	Top	1	552	108.53571428571429
10562744	523097735	Republic_of_Cabinda	5913169	758113738	Top	1	24	101.82142857142857
10575829	535266624	Tropical_cyclone_forecasting	10575816	759132474	Top	1	39	24.607142857142858
10597578	500104353	Sub-prefectures_of_Chad	10580130	546637660	Top	0	201	10.285714285714286
10605155	601337128	Agaja	72441	751299792	Top	1	55	21.214285714285715
10628470	748885792	John_Langalibalele_Dube	744723	750186080	Top	1	59	68.17857142857143
10632237	747110256	Third_Nigerian_Republic	9808923	768781982	Top	1	75	80.28571428571429
10634934	767528095	African_Union	10634933	768825326	Top	0	1939	1943.2142857142858
10635280	680052263	Chordophone	142749	764648447	Top	1	358	265.17857142857144
10651641	757003696	Exit_numbers_in_the_United_States	10651564	757858128	Top	1	8	49.964285714285715
10691020	743290428	Afro-Colombians	10689755	764740991	Top	1	99	167.92857142857142
10701313	727127417	El_Hadj_Umar_Tall	2156886	742128855	Top	1	64	46.75
10732733	560571668	Religion_in_Asia	4752195	766965030	Top	1	129	383.5357142857143
10738323	671756375	Honiara	23868731	765922141	Top	0	563	227.0
10775701	676134013	Vedanga	2302349	743310863	Top	0	750	139.57142857142858
10866527	402906077	Fansipan	2486772	765713227	Top	1	33	121.28571428571429
10940031	499957337	List_of_Algerian_writers	1138189	737136018	Top	1	108	31.642857142857142
10946206	744676721	Wildlife_of_Cape_Verde	10946157	768334172	Top	1	109	66.35714285714286
10946265	607373072	Wildlife_of_Zimbabwe	10946262	760501293	Top	1	86	53.0
10946587	505483876	Wildlife_of_Sierra_Leone	10946579	765264555	Top	0	117	48.67857142857143
10948773	607753929	Wildlife_of_the_Democratic_Republic_of_the_Congo	10948483	751243000	Top	1	146	136.14285714285714
10964989	503322099	Departments_of_Mauritania	4917069	671445090	Top	1	169	11.035714285714286
10971356	757830418	Effects_of_tropical_cyclones	10081897	764145830	Top	0	25	544.9642857142857
10976032	513182508	Harry_Thuku	10490088	768218523	Top	1	12	24.285714285714285
10996619	602186800	French_Guinea	10727	765344194	Top	1	275	142.92857142857142
10996871	601600450	Upper_Senegal_and_Niger	346009	751071318	Top	1	20	16.357142857142858
11005085	685627375	Zurvanism	1546632	762642662	Top	0	1028	198.46428571428572
11070544	721901629	Njörðr	21594	753575242	Top	1	527	255.35714285714286
11077426	504498982	Districts_of_Mozambique	2706638	540600197	Top	1	329	32.42857142857143
11077466	605989416	List_of_municipalities_of_Angola	4568006	740520216	Top	0	80	16.571428571428573
11096492	744450018	Ministry_of_Finance_(India)	10698475	763656341	Top	1	596	576.25
11105720	576932043	Neolin	348476	754015712	Top	0	15	42.285714285714285
11123443	375663614	Latin_American_studies	5745869	764406889	Top	1	86	32.785714285714285
11133402	699576281	Natural_history_of_Scotland	2840358	738087119	Top	1	36	9.214285714285714
11185689	500880606	Districts_of_the_Gambia	4917924	705347371	Top	1	156	25.678571428571427
11205117	689760681	Gender_history	5246067	721764187	Top	1	47	66.32142857142857
11214957	692091967	Msiri	7161371	746951044	Top	1	46	32.0
11216525	687865104	List_of_universities_in_Algeria	3247129	736131302	Top	1	110	45.25
11236085	706142156	Angra_Mainyu	142388	761776790	Top	1	191	483.67857142857144
11250989	519256550	List_of_zones_of_Ethiopia	5671910	767430515	Top	0	75	76.17857142857143
11260998	757713431	Tourism_in_Brazil	8794264	762231633	Top	0	657	137.85714285714286
11278873	585302674	Oyo_Empire	1717625	766000243	Top	1	537	409.5357142857143
11286540	535957231	Rav	7594055	767095902	Top	1	78	42.285714285714285
11297205	748920264	Buryats	57701	764669062	Top	1	460	406.60714285714283
11433674	727978925	Sint_Maarten	9529005	767907706	Top	0	1404	1938.0357142857142
11448420	610322787	Grassland	198842	748647388	Top	1	3125	1326.9285714285713
11460972	722658117	Tom_Mboya	1268882	767537927	Top	1	88	136.46428571428572
11530743	714506275	History_of_the_United_Arab_Emirates	31834	766703626	Top	1	200	586.2857142857143
11551049	505810880	Governorates_of_Tunisia	470359	749510633	Top	1	459	39.92857142857143
11574562	500881688	Military_of_the_Gambia	69854	767040874	Top	1	113	123.03571428571429
11581769	754084220	Demographics_of_Kiribati	16677	755243879	Top	1	40	22.571428571428573
11592918	272343226	Geography_of_the_Federated_States_of_Micronesia	11496	761374464	Top	1	45	17.035714285714285
11593022	272343566	Geography_of_Kiribati	16676	768201867	Top	1	87	34.07142857142857
11593107	272343889	Geography_of_the_Marshall_Islands	19149	758732184	Top	1	43	19.321428571428573
11593177	500873429	Demographics_of_Mayotte	19214	714339169	Top	1	75	16.892857142857142
11593322	272344684	Geography_of_Palau	23374	757120094	Top	1	39	18.464285714285715
11616154	705815785	Croats_of_Bosnia_and_Herzegovina	8215189	765082469	Top	1	396	113.14285714285714
11623105	765324807	Place_of_worship	547845	765330892	Top	1	410	459.35714285714283
11686663	512490002	Modibo_Keïta	891766	767931330	Top	1	142	59.357142857142854
11750795	748237262	Swing_bridge	490291	767325746	Top	0	598	192.21428571428572
11787258	506106796	Provinces_of_Zimbabwe	449412	755482210	Top	0	375	132.53571428571428
11787261	506106987	Districts_of_Zimbabwe	4568049	764184449	Top	1	351	70.75
11787265	587274995	List_of_wards_of_Zimbabwe	4568051	751378525	Top	1	41	31.25
11787334	692885845	Mount_Nyangani	9333766	738521298	Top	0	19	34.892857142857146
11793168	698020260	Historical_figure	11325429	759346962	Top	1	32	115.42857142857143
11803232	496131724	Prime_Minister_of_Rhodesia	709272	758485499	Top	1	292	47.392857142857146
11938535	759547669	Haitian_art	11938519	766186144	Top	1	106	54.75
11982104	563889483	History_of_Rhodesia_(1965–79)	11981397	754815950	Top	1	50	56.892857142857146
11991775	672525337	Gulripshi_District	11923542	730424203	Top	1	120	9.142857142857142
12005666	698699930	Districts_of_Malawi	690121	759956688	Top	1	187	42.82142857142857
12025308	718144945	Lepidoptera	53307	765938307	Top	1	95364	943.25
12077033	492791024	Vajrasattva	5083521	758687393	Top	0	119	120.35714285714286
12081963	721705590	Underground_restaurant	7904111	768551951	Top	1	9	47.642857142857146
12086926	620224278	List_of_Global_Boundary_Stratotype_Sections_and_Points	5767893	767234344	Top	1	43	26.321428571428573
12096235	720939868	History_of_architecture	3684625	768951180	Top	1	773	590.7857142857143
12224234	493254441	International_Convention_Centre,_Birmingham	342211	687753041	Top	1	284	36.464285714285715
12249890	624139768	Tambapanni	5833465	624297059	Top	0	38	8.892857142857142
12251252	583997794	Symphony_Hall,_Birmingham	342208	758437124	Top	1	378	55.285714285714285
12300251	494995920	Chinvat_Bridge	11237247	748805967	Top	1	64	41.25
12300315	494996301	Fravashi	4994498	761399238	Top	0	58	75.67857142857143
12301501	588618452	Kham	1059205	760097728	Top	0	469	142.82142857142858
12305215	768151401	Evolutionary_history_of_life	12305127	768902464	Top	1	391	741.7857142857143
12354533	730772522	Algerian_People's_National_Armed_Forces	57600	768548933	Top	1	79	148.67857142857142
12377056	503046963	Military_of_Mali	19135	762364319	Top	1	211	93.53571428571429
12439190	572315498	Judah_bar_Ilai	3261343	749825221	Top	1	122	10.535714285714286
12467813	702151899	Northern_Province,_Sri_Lanka	23777640	768517279	Top	1	1279	149.07142857142858
12476939	587149218	Atonement_in_Judaism	5095599	737044046	Top	1	74	57.75
12477528	726057200	Pidurutalagala	4802044	719990005	Top	1	140	94.75
12501677	706252178	Mahavamsa	981122	751692284	Top	1	340	143.92857142857142
12551770	500712912	Chimurenga_music	10224921	728679491	Top	1	49	23.821428571428573
12565493	745965694	Balancing_Rocks	7119397	757410667	Top	0	5	30.571428571428573
12569732	507296830	House_of_Shammai	3939769	715700054	Top	0	43	15.357142857142858
12572696	572315695	Eleazar_ben_Azariah	8202290	711483894	Top	1	120	13.607142857142858
12572768	572315719	Jose_ben_Halafta	5656053	749183997	Top	1	174	15.285714285714286
12592296	747291008	List_of_deemed_universities	10302232	768230279	Top	1	246	313.39285714285717
12617802	494996714	Khvarenah	12612595	753649725	Top	1	39	32.107142857142854
12657397	510035393	Legislative_route	2048696	332176912	Top	1	138	4.214285714285714
12678346	498043678	Imbangala	2535615	746115885	Top	1	36	30.571428571428573
12697955	505455818	List_of_Senegalese	354473	768744135	Top	1	5	25.607142857142858
12739066	670074931	Siaka_Stevens	580501	751474544	Top	1	175	67.85714285714286
12773816	656336396	Clothing_in_the_ancient_world	10420424	761073206	Top	0	149	294.92857142857144
12814421	726586693	Mississippi_State_Highway_System	10715571	726383250	Top	1	171	8.928571428571429
12917058	758036922	Foreign_relations_of_the_Sahrawi_Arab_Democratic_Republic	5182995	757996252	Top	1	156	53.285714285714285
12938897	668878943	The_Happening_(song)	11666307	756420585	Top	0	245	61.142857142857146
12939195	499688532	History_of_Islamic_Tripolitania_and_Cyrenaica	5171127	762451599	Top	1	103	22.357142857142858
12955410	650456653	Car_model	2093075	701843349	Top	0	57	329.2142857142857
12971451	523868333	Philosophy_and_literature	2241273	758391807	Top	1	407	121.25
13089430	715855804	Vajrapani	756486	762268686	Top	1	166	209.92857142857142
13093142	711654660	Vajradhara	2909217	749170906	Top	1	45	70.78571428571429
13105951	751789110	Collections_of_the_Palace_Museum	341991	762278789	Top	0	11	46.964285714285715
13119350	650370403	States_of_Palau	689463	753156105	Top	0	105	32.357142857142854
13127949	743753296	Sport_in_Europe	10210014	766800806	Top	1	185	131.78571428571428
13130773	647736926	Regions_of_Senegal	690258	655078380	Top	1	409	34.142857142857146
13310038	751258656	Administrative_divisions_of_Cape_Verde	8058665	751258653	Top	1	196	14.107142857142858
13327150	726369474	National_Anthem_of_Zimbabwe	11176027	760874876	Top	1	148	80.35714285714286
13388800	746454452	Zimbabwean_art	13364855	754393865	Top	1	41	33.714285714285715
13443684	751867691	Kenyan_literature	13443681	751346684	Top	1	109	25.75
13499703	499965165	Benin_literature	13499700	725250596	Top	0	23	8.857142857142858
13626060	768947319	Association_football	10568	768273319	Top	1	148086	7284.678571428572
13662554	758533419	Modern_philosophy	806467	758536661	Top	1	476	327.0
13692150	593356305	Early_medieval_literature	3907452	751179993	Top	0	18	34.25
13692202	766302475	Philosophy	13692155	768465986	Top	1	10382	9576.92857142857
13867954	757653521	Puja_(Buddhism)	8017313	764714013	Top	1	1934	86.39285714285714
13870827	756873018	Outline_of_marketing	9811199	763742480	Top	1	19	63.75
13895195	757407673	Economic_Regions_of_Egypt	13895166	762767292	Top	1	5	18.428571428571427
13953434	498268905	Saura_(Hinduism)	13953416	711566841	Top	1	10	13.107142857142858
13994038	587786894	Philosophy_and_Phenomenological_Research	13982319	707946332	Top	1	30	13.285714285714286
14128336	746633040	Husainid_dynasty	11069156	746633039	Top	1	30	25.642857142857142
14175492	639685632	Movement_for_the_Survival_of_the_Ogoni_People	732389	762943684	Top	1	184	60.82142857142857
14237843	623159215	Mind_(journal)	3995598	763202537	Top	0	139	52.07142857142857
14306984	675109352	Shirdi_Sai_Baba_movement	11797723	766452669	Top	0	13	73.71428571428571
14325816	759744962	2000s_in_Angola	14297439	768578111	Top	1	125	19.928571428571427
14424383	488256763	Pontiff	185096	757103970	Top	1	149	174.42857142857142
14491970	754708339	Districts_of_Sudan	4917758	754708335	Top	1	136	19.464285714285715
14492040	505642262	List_of_heads_of_state_of_Sudan	450116	765666516	Top	0	231	90.67857142857143
14492064	731659949	List_of_heads_of_state_of_South_Sudan	2799081	755717239	Top	1	209	54.67857142857143
14492116	514131647	National_Legislature_(Sudan)	3684660	768424933	Top	0	190	22.642857142857142
14660228	603219488	California_wine	14660227	754146372	Top	1	563	257.5
14713437	749398683	Stairway_to_Heaven	255999	767143329	Top	1	380	1524.142857142857
14769285	334595593	Subdivisions_of_Kiribati	690403	755244338	Top	0	20	9.785714285714286
14783599	179033677	Demographics_of_Palau	23375	750746889	Top	1	37	18.5
14783753	178977110	Geography_of_Nauru	21304	761307698	Top	1	72	33.25
14783779	754086658	Demographics_of_Nauru	21305	768068530	Top	1	169	72.64285714285714
14818520	759760301	Corruption_in_India	14496392	768868446	Top	1	532	1349.0
14927258	550772723	French_Renaissance_architecture	8382042	765459882	Top	1	136	64.39285714285714
14933777	766058515	Kosovo	17391	768619690	Top	1	7539	5691.321428571428
14974365	738075308	Islam_and_blasphemy	8922235	766976664	Top	0	152	147.39285714285714
15212526	538705291	Maslaha	8066479	765106845	Top	1	127	44.17857142857143
15212647	724418055	Ministry_of_Chemicals_and_Fertilizers	10401873	756288632	Top	1	95	64.82142857142857
15216876	713620954	Communes_of_Benin	4279554	766275332	Top	1	901	20.035714285714285
15217264	750243349	Cercles_of_Mali	4918114	758617631	Top	1	1137	32.714285714285715
15229543	499958976	1980s_in_Angola	14898208	763760722	Top	1	28	12.285714285714286
15229545	499959163	1990s_in_Angola	14999768	763608447	Top	0	37	7.142857142857143
15298967	630316182	Phewa_Lake	15298871	765630915	Top	1	58	100.78571428571429
15357591	701168499	History_of_Mauritania_(1991–present)	15268541	749317133	Top	1	47	6.535714285714286
15375180	512504980	Isaiah_Shembe	15375165	768592109	Top	1	10	112.21428571428571
15382183	500871702	Geography_of_Mayotte	56696	750124785	Top	0	79	16.357142857142858
15383592	499970961	Public_holidays_in_Botswana	6929379	741988708	Top	1	100	14.678571428571429
15384938	514381162	Constitution_of_Botswana	14036561	655734062	Top	1	129	17.285714285714285
15385008	500872319	Communes_of_Mayotte	7917409	682028386	Top	1	107	6.964285714285714
15399301	754707229	Districts_of_Botswana	449419	762833977	Top	1	226	49.214285714285715
15399401	499967064	Sub-districts_of_Botswana	8390242	762749974	Top	0	120	16.964285714285715
