talk_page_id	talk_revision_id	talk_page_title	article_page_id	article_revision_id	rating	is_training
33474509	753991136	Lust_serial_killers	31928603	698792664	Top	0
33711957	764716455	Chess	5134	768662564	Top	1
33913818	747290952	List_of_autonomous_higher_education_institutes_in_India	33913807	762516049	Top	1
33947849	756453262	Energy_in_Russia	14049009	768037891	Top	1
34053653	727329481	Religious_institute	27050663	759863256	Top	1
34245381	733369477	Western_Sahara_conflict	4255996	767007028	Top	1
34256956	713665046	Women_in_development	32099418	748806979	Top	1
34294809	720439236	Open_science	6277878	767711486	Top	1
34317045	470264411	List_of_museums_in_Guyana	34317040	714717319	Top	0
34317137	470266076	List_of_museums_in_Suriname	34317135	751570909	Top	1
34317849	470280534	List_of_museums_in_Antigua_and_Barbuda	34317780	598295260	Top	1
34317854	470280615	List_of_museums_in_the_Bahamas	34317840	652963317	Top	0
34346310	648039677	Walayah	3388152	752177739	Top	1
34885756	747291204	List_of_private_universities_in_India	34885729	765422870	Top	1
34985566	568676135	Georgian_calligraphy	34268231	671911368	Top	1
35018273	763586529	Euro	9472	766959379	Top	1
35211982	571483563	List_of_endangered_languages_in_Indonesia	35211947	662405485	Top	1
35212282	483816655	List_of_endangered_languages_in_Papua_New_Guinea	35212266	669419765	Top	1
35216421	501002068	Sports_in_Ghana	31645246	751016656	Top	1
35341387	685613184	Illegal_immigration_to_Angola	35341368	739356547	Top	1
35375633	754708635	Districts_of_the_Democratic_Republic_of_the_Congo	28467757	758059424	Top	1
35381573	496356033	Kele_people_(Gabon)	33528594	676939160	Top	0
35407419	503345141	Languages_of_Mauritius	31781502	757174403	Top	1
35414324	706970116	Malawian_Defence_Force	35413708	764849697	Top	1
35453702	553407448	Prostitution_in_Madagascar	35453588	759391971	Top	1
35466282	486930333	Prostitution_in_Angola	35466228	694415750	Top	1
35515594	707862397	War_in_Afghanistan_(1978–present)	27576770	768346063	Top	1
35842491	492919472	Ginans	10898989	757766450	Top	1
35918335	596945876	Virtual_limited_liability_company	35299101	610223256	Top	1
35975502	670859841	Greek_tragedy	631802	767783846	Top	1
36020777	625330750	Haiti–Venezuela_relations	36020743	762935333	Top	1
36142398	497851236	Sultanate_of_Darfur	19619375	767565986	Top	1
36287860	665884318	Micronesian_passport	36287843	745410921	Top	1
36292375	500101423	Languages_of_the_Central_African_Republic	19797159	758496053	Top	1
36339160	620445033	Maloya	9631394	765363962	Top	1
36618901	505487237	Water_supply_in_Sierra_Leone	32660899	743137364	Top	0
36632679	719616979	Why_Nations_Fail	36632381	765609377	Top	0
37039628	513140837	Tanzanian_nationality_law	28454878	762562026	Top	1
37053584	561590729	Rudolph_Sohm	37053046	767534414	Top	0
37564337	645652219	Afro-Caribbean_history	37561613	743535380	Top	1
37593493	745821991	Sudan_People's_Liberation_Movement	2691327	765829264	Top	1
38293000	534228421	2010s_in_Angola	38292987	755193055	Top	1
38313002	534592101	2020s_in_Angola	38312978	698831137	Top	0
38319030	569870605	Lists_of_ancient_kings	24011058	767429372	Top	1
38661499	750000431	Slavery_in_Haiti	38598976	764464655	Top	1
39060723	576676137	History_of_breakfast	39060718	756612203	Top	0
39483281	720638061	Bilateral_treaty	9574282	758349785	Top	0
39532095	675200975	Outline_of_globalization	39532079	763997413	Top	1
39877685	752950820	History_of_Jainism	13772917	767561386	Top	1
39928735	615213706	Eastside,_Atlanta	39926925	765615972	Top	1
39976264	575930721	Charles_W._Clark	39964962	763966411	Top	1
40365728	736923210	WNBA_Rookie_of_the_Year_Award	673030	741780811	Top	0
40705856	758051537	List_of_road_routes_in_the_Australian_Capital_Territory	40704783	622218759	Top	1
41228205	727253721	Global_surveillance	41227816	766681201	Top	1
41473760	621110949	1990_Local_Council_of_the_Russian_Orthodox_Church	41473753	750974539	Top	0
41721826	592009432	Picasso_and_the_Ballets_Russes	20731162	740945229	Top	1
41751835	665884460	Visa_policy_of_Micronesia	40654100	762279218	Top	1
41857488	734826229	War_of_Independence_of_Brazil	30487150	749454509	Top	1
42320116	601424288	Binary_data	1364506	768544210	Top	1
42510984	604518563	List_of_Interstate_Highways_in_Arizona	42510972	763620510	Top	1
42511179	604521724	List_of_U.S._Highways_in_Arizona	42511171	665708666	Top	1
42523288	755573610	Early_Nationalists	41854780	768216248	Top	1
42722904	624139205	House_of_Siri_Sanga_Bo	42708288	757949950	Top	1
43139212	768002107	Carbon	5299	766736398	Top	0
43386888	740828112	African_heavy_metal	43386853	760350678	Top	1
43515409	768512631	Iraqi_Civil_War_(2014–present)	43514929	768959957	Top	1
43564135	677019597	MyGov.in	43402669	753617495	Top	1
43616602	624139176	House_of_Vijaya	43548209	763662980	Top	0
43616651	624250596	Sinhalese_monarchs_family_tree	43579488	763871820	Top	1
43616714	624295540	List_of_Sinhalese_monarchs_by_reign	43584598	763870611	Top	1
43736229	624097927	Numbered_routes_in_South_Africa	43729748	751292011	Top	0
43813599	643396046	Public_interest_law	35391721	755090230	Top	1
44046093	628894832	Metropolitan_Region_of_Caracas	44046050	692974572	Top	1
44063288	628894889	Valles_del_Tuy_Metropolitan_Area	44061930	751435432	Top	0
44156555	630283208	Guarenas-Guatire_conurbation	44154887	728321587	Top	1
44156557	630283263	Litoral_Varguense_conurbation	44155690	692974569	Top	0
44156563	630283314	Costa_Oriental_del_Lago_de_Maracaibo	44156368	692974538	Top	1
44299269	749891933	Cross-country_skiing_(sport)	44298710	754744278	Top	1
44328078	764578063	Western_Himalaya	44214061	707670633	Top	1
44609445	744352133	Mann_Ki_Baat	44269825	767663287	Top	1
44612287	706988952	History_of_the_Islamic_Republic_of_Pakistan	36932705	745581421	Top	0
44655122	637393448	List_of_Alawites	44629346	764248483	Top	1
45309401	645884828	Subdivisions_of_Saudi_Arabia	24856746	738865390	Top	1
46197664	653051322	List_of_postos_of_Mozambique	46197635	685006968	Top	0
46212944	763651164	Urban_planning	46212943	766086938	Top	1
46295245	663914856	Agriculture_in_the_Republic_of_the_Congo	46295033	743535897	Top	1
46645290	742992818	Goods_and_Services_Tax_(India)	46645289	768913511	Top	1
46879049	754007037	Delaware_State_Route_System	46879046	763229515	Top	1
46942063	687532658	Government_of_Vladimir_Lenin	46941733	768361020	Top	0
46962728	756113884	Elections_in_Rivers_State	46960695	756113883	Top	1
47033656	692934320	Massif_du_Nord	47033642	722797990	Top	1
47063605	668378152	Districts_of_Ivory_Coast	47063538	733336960	Top	0
47101120	713243657	Igogo_festival	47100430	759697197	Top	1
47161474	670094150	Government_of_Dubai	47161452	734023062	Top	1
47459660	698002996	Friction_idiophone	22901938	763749885	Top	0
47523829	743468624	Inland_Empire	47523622	768634089	Top	1
47615230	677678694	East_Caracas	47614700	767526550	Top	1
47638340	678115445	List_of_brunch_foods	47638336	768524963	Top	1
47816908	747190428	New_Zealand_flag_referendums,_2015–16	47808046	768317182	Top	1
48284101	686437801	Public_humanities	11023939	757817918	Top	1
48806700	695037167	Duvalier_dynasty	48806696	765807516	Top	1
48827717	695374491	Genting_Arena	46833197	763971730	Top	0
48937636	707796857	Shinto_wedding	48936829	740231460	Top	1
49017109	768206890	2017_in_American_television	48969854	768975566	Top	0
49134886	700350546	Francis_Ros	48294527	738980803	Top	0
49143081	701220295	High_Court_of_Sri_Lanka	49142867	729697984	Top	1
49168537	762369889	Planet_Nine	49168255	768771582	Top	0
49266116	709001785	Statue_of_Ahimsa	48980054	763135865	Top	1
49396191	725536998	First_observation_of_gravitational_waves	49396186	768454556	Top	0
49406193	726972442	Ethics_of_Jainism	48415384	767417998	Top	1
50488349	720180051	Twentieth-century_English_literature	50488409	754574150	Top	0
50715923	763639866	Order_of_Friars_Minor	50715922	768598577	Top	1
50802257	725313185	Highways_in_Honduras	50797160	763255090	Top	1
51280263	733637604	Meal	51267644	764306572	Top	1
51426846	745071255	2016_National_League_Wild_Card_Game	50525288	764828126	Top	1
51432736	736417512	Rajaveliya	51432727	765273979	Top	1
51583651	740911455	Cinema_of_Ghana	51583615	768860470	Top	1
51997610	744393578	Highway_system_in_South_Korea	51993417	756322435	Top	1
52251164	754230771	Jhulelal_(Sufism)	52251037	766849346	Top	0
52874576	760075477	Shirazis_of_the_Comoros	4991164	760073317	Top	1
52907333	760620797	Iran_route_numbering_system	52893982	767632041	Top	1
53030074	762686169	Motorways_in_North_Korea	53030018	763038544	Top	1
53052194	763207731	Numbered_highways_in_Alabama	53052095	763051830	Top	1
53177374	765273313	List_of_sitting_judges_of_the_Supreme_Court_of_India	40039196	766200683	Top	1
44212335	751567783	Scottish_Labour_Party_leadership_election,_2014	44204636	754523932	High	1
39130751	556383993	Marburgvirus	956089	747236233	High	1
32672923	768043504	International_recognition_of_the_Sahrawi_Arab_Democratic_Republic	32672915	768145603	High	1
2281585	715666637	Silver_Side_Up	586044	765726923	High	1
1338678	696107337	Possible_world	780566	761579428	High	1
2322397	744626567	Apollo–Soyuz_Test_Project	331959	768634756	High	0
15174843	291937279	Duzhe	1370872	768522696	High	1
33101456	576017260	Eventyr	33101386	662936621	High	1
8789762	758146216	Fragile_(Yes_album)	8789616	763346235	High	0
30008	768767804	The_Matrix	30007	768824233	High	0
15648033	665248316	Full_fiscal_autonomy_for_Scotland	15066904	754242059	High	1
8171232	552135126	Linearization	1118789	754312995	High	1
148006	756864139	Musician	38284	763571667	High	1
20757863	764518440	Prince_Harry	14457	768896414	High	1
8679	687010527	Documentary_film	8088	767260498	High	1
1007994	746107256	Banknotes_of_the_Philippine_peso	596249	767847097	High	0
26968715	706709522	Sociology_of_disaster	892622	757765308	High	0
983286	694852028	Irish_cuisine	22270189	767572262	High	0
2611332	514900522	De_Interpretatione	910746	698841510	High	1
2785203	739604690	French_name	2682894	767933106	High	1
45030643	767812744	Chevrolet_Bolt	45029951	767460576	High	0
2953597	650291925	Beam_engine	2848251	761415901	High	1
207039	691736473	Electrical_resistance_and_conductance	61577	765797544	High	1
92882	733764414	Sabines	92881	765768382	High	1
31897147	758784207	Game_of_Thrones_(season_1)	31615401	768455306	High	1
7601295	698200364	Macrocosm_and_microcosm	247908	756082556	High	1
17447043	472892273	Russia–Sweden_relations	17447040	766951931	High	1
3470702	700696664	Yakut_language	23672656	768519818	High	1
1763766	749296064	Beer_in_Belgium	1744139	756742883	High	1
8740196	172537847	Special_road	3609596	765607935	High	1
33973	718954653	Westminster_system	33782	767064843	High	0
2712153	706680676	Tainan	23026062	766898564	High	1
26047511	628599445	Indian_general_election,_1998_(Andhra_Pradesh)	26047386	766806377	High	1
8513896	636024038	Price_mechanism	2028306	755563179	High	0
9276556	611450884	List_of_airports_in_Swaziland	9085247	748604591	High	1
6143945	734365059	Pole_vault	24082	768604819	High	1
9359647	732474185	Primidone	2157713	760249205	High	1
1029477	756729929	1970_FIFA_World_Cup	157227	765489837	High	1
9541034	637715068	Organisation_climate	1311861	765140325	High	0
2024191	752709790	Stan_Laurel	897299	768777532	High	0
2895083	752278153	Rugby_league_in_England	2502906	766833667	High	1
6750464	760125323	Peptide_bond	24446	768948396	High	0
9521317	388066709	Malaysia–Singapore_border	3956978	766934610	High	1
2973461	756481465	Rituximab	1228011	766420829	High	1
10191861	403157657	Japan_at_the_1964_Summer_Olympics	4178427	753801678	High	1
17716094	662651195	Part_XI_of_the_Constitution_of_India	15854216	767708783	High	1
1134506	590884813	Mount_Taranaki	388054	767237125	High	1
15965386	614952397	U.S._Route_40_in_New_Jersey	13430926	755260594	High	1
301916	759758266	Fall_of_Constantinople	102674	768155007	High	1
1079508	749072231	Entity–relationship_model	752991	768035058	High	0
15626174	589003892	Christianity_in_Somalia	10813842	767684048	High	1
9816564	127695608	Sporogenesis	9798607	749499689	High	1
47408958	760759397	Mormonism_and_Christianity	23883848	767585281	High	0
15855020	387666567	Linggu_Temple	1580922	745771870	High	1
4725386	628504472	Chadian_parliamentary_election,_2002	4721830	759351097	High	1
2998292	633942026	Medieval_German_literature	1573632	765726157	High	1
1488596	748715465	Mount_Bromo	429333	760344012	High	0
7203418	721713006	Grave_goods	723048	768929686	High	1
13180607	759642979	Sexuality_in_China	13180488	767363554	High	0
7596753	717832038	Minutes_to_Midnight_(album)	8364390	766836129	High	1
10710205	738462330	Old_Covenant_(Iceland)	4002856	747685485	High	0
59388	701631573	Punctuation	23711	768470141	High	1
23893535	306502355	Sinuitidae	23893519	735096335	High	1
186463	738081696	Bytecode	89997	765286360	High	0
3595549	687577937	Fair	504805	757089924	High	1
26347105	768369578	Malaysia–Singapore_relations	19841268	737543979	High	1
8318347	758266690	Virginia_Ratifying_Convention	8318328	768577732	High	0
1406941	628579506	Pixiu	1116657	761310778	High	0
5336004	680784138	DTrace	1179136	764506159	High	0
214979	762339316	Didgeridoo	8443	768232876	High	0
43786043	637189921	Deterministic_simulation	34505429	724490721	High	1
12269311	582942065	Grain_whisky	1049214	761931153	High	1
82281	751898799	Spiel_des_Jahres	29364	765908288	High	1
21880807	756439849	Boston_City_Council	7935793	756438088	High	1
44932337	640805524	Silant	43286025	669054976	High	1
28613861	487919608	1997_WTA_Tour	20030255	747829954	High	1
19085226	744764319	Architecture_of_Estonia	19085221	744764318	High	0
23773764	706463995	Riga_Central_Station	21482905	768948281	High	1
3407669	640291143	Turkey_national_football_team	743577	766754085	High	0
51337395	734690331	Roads_in_Kosovo	47780870	768648584	High	1
1672390	680652666	France_national_football_team	250197	768926787	High	1
18543606	698458606	Gollum	18600328	768972095	High	1
5127863	751760788	Colima_City	222233	764459562	High	1
41658486	592128139	Latvia–Malaysia_relations	41658475	744557715	High	1
21915718	401734827	Transfer_of_the_Portuguese_Court_to_Brazil	21915713	768943782	High	1
13956923	648197616	Maurer_AG	9474653	757733172	High	1
45154360	748962317	Anglo-French_War_(1778–1783)	45154359	766656054	High	1
32649206	742214186	Tourism_in_Africa	31470770	763393214	High	1
1964870	749132012	Interstate_210_and_State_Route_210_(California)	1618835	766629554	High	1
7097866	693185357	Royal_Pavilion	101181	767395663	High	1
32218209	747229537	2012_Bahrain_Grand_Prix	28688226	760312934	High	1
2782054	753772822	De_revolutionibus_orbium_coelestium	1028515	768184038	High	1
1077052	710620225	Ethnomethodology	515580	760839077	High	0
31061414	464491456	Ministry_of_Medium_Machine_Building	31014326	731078268	High	1
24481113	661915005	Kosovo_je_Srbija	24480932	761982657	High	1
18274405	719721076	Religion_in_England	8210099	761089929	High	1
26422209	702623621	Hatton_Locks	26422208	703017514	High	1
27858744	740524815	2010_WNBA_season	24813230	767581101	High	1
9238919	700029068	Maurice_de_Vlaminck	703114	767076081	High	1
4507359	717032211	Kondō_Isami	312522	756158997	High	1
41150460	582707038	Ambassador_of_Iceland_to_Denmark	41150449	683593471	High	1
18989890	476007309	Historical_United_States_Census_totals_for_Nantucket_County,_Massachusetts	6544760	458340501	High	1
9663682	546522654	Zaječar	283963	767611255	High	1
4398484	715063701	Ardashir_I	841099	767194127	High	1
2678880	545852146	Santa_Ana_Freeway	467413	747640469	High	1
11575307	352159483	Geography_of_Bosnia_and_Herzegovina	3604	763874094	High	0
970001	592905365	Buffet	969285	768527532	High	1
16702245	584002052	Politics_of_Grenada	12132	753323188	High	0
43413455	707538547	Bankruptcy_in_the_United_Kingdom	2744707	695545067	High	1
1652328	710503284	Provinces_of_China	254234	768698869	High	1
6503697	755765086	Sony/ATV_Music_Publishing	2040018	767367613	High	1
148538	762131035	Nuclear_magnetic_resonance	25110709	762151636	High	1
3098373	586614549	U.S._Route_331	902774	756252478	High	1
462306	644479578	Mariculture	19769	729216974	High	0
6313075	767849628	Osmania_University	166052	768723305	High	1
1260523	749999780	Catherine_Deneuve	45379	766120387	High	1
61885	712574618	Horseshoe	13480	767755766	High	1
164963	762999979	Diarrhea	53951	768588496	High	0
382467	752802863	Culture_of_Quebec	382137	768625525	High	1
24318893	710577812	Soviet–Japanese_War_(1945)	4891298	767392136	High	1
19371384	509222108	Somebody_(Bryan_Adams_song)	12836762	755566023	High	1
719111	756530572	Belgium_national_football_team	679716	768716653	High	1
4355427	696011791	List_of_governors_of_Chhattisgarh	2383137	751124596	High	1
5244115	761454787	C4_carbon_fixation	492012	767858349	High	1
13192127	652855550	Madrid_Derby	13078006	766020288	High	1
1583815	740040553	Drosophila_melanogaster	173204	767461720	High	1
35059758	518244032	List_of_mines_in_Russia	35046701	767365065	High	1
9173821	474064125	Edmond_Locard	3815136	740736986	High	1
3851398	215665226	Ekānaṅgā	2445117	548294966	High	1
6215815	631483500	Kouros	545416	768684620	High	0
12687321	653691761	Interstate_15_in_Idaho	12682130	768337406	High	1
33154150	676045854	Windows_To_Go	33089070	755350508	High	1
4887339	670147017	Square_of_opposition	246976	759755376	High	0
681522	717737859	Coulomb	47719	767333254	High	1
350257	738904586	Campinas	63514	766563605	High	0
36092155	695347566	Inventory_optimization	36038157	749831643	High	1
36749941	758822212	Local_elections_in_New_Zealand	36749940	750350427	High	1
1138551	595800099	Road_to_Ruin_(Ramones_album)	965902	761051878	High	1
